loan_acc_num,missed_repayments,loan_amount,collateral_value,interest ,risk_score,risk_level
LN46494781,6242.66,13863,3917.08,8.8,12491.9,HIGH
LN71423105,5420.59,6682,245.37,11.8,10873.1,HIGH
LN51482679,847233.77,1137534,301709.95,13.7,1.69448e+06,HIGH
LN15319602,398940.69,521143,89284.88,14.0,797893,HIGH
LN92268933,489290.48,303635,61301.62,9.2,978590,HIGH
LN37446235,235431.3,323191,2685.75,11.1,470988,HIGH
LN75372796,65807.0,88284,1299.42,8.2,131686,HIGH
LN41107178,390545.52,231745,23762.91,9.6,781105,HIGH
LN66232527,34457.32,37393,1531.11,13.5,68945.2,HIGH
LN31746672,287245.4,242715,2880.75,12.5,574581,HIGH
LN11493001,549199.93,1596552,412800.32,8.4,1.09841e+06,HIGH
LN88496702,252942.08,189544,3566.43,13.9,505944,HIGH
LN28589487,11633.71,20539,2877.28,12.4,23279.3,HIGH
LN67130632,379432.37,179436,46020.3,11.9,758874,HIGH
LN92447662,90714.08,112799,32729.94,8.8,181436,HIGH
LN13159912,130629.11,153034,34514.5,9.3,261267,HIGH
LN31520146,1411079.22,638961,40892.6,12.4,2.82218e+06,HIGH
LN68293033,95720.76,75960,14828.3,13.2,191452,HIGH
LN23332543,1018299.33,1356083,188826.75,11.4,2.03661e+06,HIGH
LN51383878,1338058.39,812021,187821.09,9.4,2.67613e+06,HIGH
LN50402579,780643.73,1029010,9396.8,11.5,1.5614e+06,HIGH
LN74691742,464829.25,172838,16110.57,14.9,929676,HIGH
LN85677724,176845.9,179498,31123.43,10.6,353701,HIGH
LN61368785,166076.63,304239,43808.25,12.2,332165,HIGH
LN72223825,4732.92,6769,915.43,14.3,9478.54,HIGH
LN79245036,16147.35,13130,1302.2,12.8,32310.5,HIGH
LN71328049,136852.38,265133,75936.0,8.2,273712,HIGH
LN96982214,131292.27,108883,4757.61,12.7,262613,HIGH
LN97622614,2242567.45,1316824,247145.16,9.7,4.48514e+06,HIGH
LN85873611,5559.02,5968,54.15,13.3,11234.9,HIGH
LN63095915,19490.6,17916,3848.96,11.5,38990.4,HIGH
LN92751674,718311.42,1042933,86734.91,14.6,1.43664e+06,HIGH
LN75581885,30155.14,12901,15.02,13.0,61175.4,HIGH
LN83215116,1661672.28,1008439,285691.52,9.4,3.32335e+06,HIGH
LN59401374,232158.79,282611,84018.13,14.8,464327,HIGH
LN46011883,174025.43,282530,75110.94,13.4,348060,HIGH
LN10298282,245924.98,195403,12170.47,13.2,491871,HIGH
LN97577490,228658.57,281103,59148.71,12.2,457327,HIGH
LN30032501,7065.01,18389,1394.7,9.0,14147.7,HIGH
LN30830089,1727856.03,962281,91868.21,10.2,3.45573e+06,HIGH
LN12522297,1743.95,2595,412.14,13.1,3498.85,HIGH
LN87809476,13279.78,23997,2146.7,12.2,26575.3,HIGH
LN31822418,875570.09,1357289,206347.5,12.2,1.75115e+06,HIGH
LN92021693,1000326.43,400890,55318.01,13.9,2.00067e+06,HIGH
LN36227289,668734.99,489323,13089.72,14.2,1.33751e+06,HIGH
LN99296477,116168.47,131425,4271.72,9.6,232372,HIGH
LN44343630,758909.39,1413797,296179.96,8.5,1.51783e+06,HIGH
LN59118636,160070.47,275828,16063.78,9.1,320162,HIGH
LN13153100,18419.08,17808,4639.41,14.8,36849.2,HIGH
LN95762334,13204.76,22677,4428.83,12.7,26419.5,HIGH
LN50432709,491261.37,1125509,29133.26,8.8,982565,HIGH
LN56835242,1223464.45,589309,150632.85,11.7,2.44694e+06,HIGH
LN11460682,412298.23,412848,90848.42,14.5,824608,HIGH
LN18100261,111257.52,305415,16187.87,8.8,222537,HIGH
LN85170815,249587.15,443459,123390.1,10.9,499183,HIGH
LN44690589,1043032.17,1308217,207342.23,12.0,2.08608e+06,HIGH
LN17900728,103346.96,72227,21596.23,8.2,206699,HIGH
LN34889645,731697.31,276100,34499.85,14.7,1.46341e+06,HIGH
LN90351790,4247.06,5113,274.23,14.4,8519.84,HIGH
LN16092992,7224.7,8346,1283.25,9.2,14459.1,HIGH
LN72257688,25411.21,33262,3738.1,13.9,50837.8,HIGH
LN60652187,2605641.73,1060722,115465.23,13.7,5.2113e+06,HIGH
LN72617541,8216.01,24359,3380.37,8.1,16443.3,HIGH
LN85414970,70456.41,93594,25091.78,11.4,140921,HIGH
LN35859580,483713.1,256053,39948.32,10.7,967438,HIGH
LN78094417,203506.08,243103,22386.86,12.5,407029,HIGH
LN86298940,5399.89,6061,814.68,12.8,10811.8,HIGH
LN44580009,165670.65,166398,39675.94,10.7,331350,HIGH
LN33057043,2219.85,2685,630.96,8.3,4446.41,HIGH
LN83855938,269838.79,391614,40100.47,14.6,539693,HIGH
LN76650705,155156.57,290255,50034.8,12.0,310324,HIGH
LN32461734,557700.62,208894,37813.7,14.8,1.11541e+06,HIGH
LN10962720,1048731.75,1729126,476835.38,11.6,2.09747e+06,HIGH
LN20030231,128062.84,242081,64578.79,11.9,256134,HIGH
LN27608850,16943.8,8067,2257.73,11.7,33895.4,HIGH
LN98145069,49262.88,78232,3821.57,13.6,98551.3,HIGH
LN24377773,470665.96,513468,98519.74,13.5,941342,HIGH
LN26425997,886697.68,408491,34506.58,12.2,1.77341e+06,HIGH
LN33867099,73158.61,111989,13911.92,14.0,146331,HIGH
LN86813932,311621.79,386897,82569.82,12.1,623253,HIGH
LN64801000,577506.31,296913,33811.79,11.0,1.15503e+06,HIGH
LN92096394,63742.34,135944,35669.35,10.8,127493,HIGH
LN16036009,3897.43,2274,279.55,9.3,7806.78,HIGH
LN54369889,382702.84,275545,24560.23,14.4,765422,HIGH
LN21823543,137312.04,131075,31914.34,11.2,274634,HIGH
LN33990754,469340.0,238980,39196.0,11.1,938692,HIGH
LN70135501,266961.55,187692,17752.33,14.7,533940,HIGH
LN90936645,642894.17,1631564,363428.02,9.4,1.2858e+06,HIGH
LN15530753,189849.49,378382,70596.2,9.9,379708,HIGH
LN21163863,7925.9,21549,2372.72,8.7,15863.4,HIGH
LN84108784,50770.4,99696,13247.05,10.0,101553,HIGH
LN61288694,182227.16,129079,19869.49,14.6,364468,HIGH
LN18834987,107889.57,257023,9550.93,8.5,215809,HIGH
LN65575151,952788.66,1183429,83410.25,12.1,1.9056e+06,HIGH
LN54194727,1023282.19,1857163,310123.94,8.7,2.04657e+06,HIGH
LN53174655,126883.92,181620,1349.8,10.7,253906,HIGH
LN86567402,941380.03,1283284,117677.8,8.1,1.88277e+06,HIGH
LN99810484,7331.68,9601,1517.65,11.3,14674,HIGH
LN17137103,1902.25,3668,207.88,9.3,3826.29,HIGH
LN31123685,292937.05,313744,1732.85,10.1,586060,HIGH
LN45838462,51255.05,19853,4372.61,14.3,102522,HIGH
LN72002866,3490.71,2068,95.95,9.1,7006.1,HIGH
LN99632600,417451.72,340516,81805.59,12.9,834913,HIGH
LN77618840,1351303.06,1528333,405268.42,13.1,2.70262e+06,HIGH
LN42744975,119599.13,216720,2870.88,12.3,239280,HIGH
LN47667184,8269.71,7348,135.99,11.7,16597.9,HIGH
LN20862813,686891.65,382481,76976.31,10.2,1.37379e+06,HIGH
LN91937659,283583.18,246243,11044.7,12.2,567194,HIGH
LN28518842,389443.91,278191,75469.02,14.5,778897,HIGH
LN45740555,4297.6,11431,2058.14,8.7,8603.9,HIGH
LN19615031,3994.91,8828,2426.77,10.1,7996.69,HIGH
LN72799373,11069.59,13384,1192.87,8.9,22153.7,HIGH
LN98611367,321602.92,656909,154152.71,11.2,643214,HIGH
LN19008004,5099984.47,1897037,118562.66,14.9,1.02e+07,HIGH
LN28243830,80891.44,139174,41529.76,12.8,161792,HIGH
LN41834362,1289326.75,1889336,19673.94,14.5,2.57876e+06,HIGH
LN69982948,242156.28,240820,19873.81,10.8,484330,HIGH
LN94134581,102663.89,200375,15250.71,11.6,205345,HIGH
LN33261638,695040.18,1810696,103647.2,9.2,1.3901e+06,HIGH
LN39609330,11144.03,7890,189.34,14.4,22336.9,HIGH
LN42433460,15690.84,23321,810.45,12.5,31415,HIGH
LN69132318,1295.5,2545,0.35,8.7,9865.78,HIGH
LN49395559,488813.24,473672,85054.92,14.9,977639,HIGH
LN10436169,4113340.08,1878892,530329.87,12.3,8.22669e+06,HIGH
LN49867811,13381.11,22509,5961.74,12.9,26772.2,HIGH
LN89735842,246136.81,150961,32212.81,9.3,492281,HIGH
LN43706134,9593.33,21541,964.74,8.8,19212.7,HIGH
LN54719624,1776064.36,1449260,430532.47,12.9,3.55214e+06,HIGH
LN14711886,2242.49,3715,676.89,8.7,4493.84,HIGH
LN20110192,1189078.27,1960562,83735.29,11.6,2.37819e+06,HIGH
LN58639506,94552.44,140843,14279.36,14.3,189121,HIGH
LN34351479,72099.43,129284,5433.35,10.8,144227,HIGH
LN18816312,12756.27,14883,4135.44,12.6,25521.9,HIGH
LN42543385,5626.29,8684,2569.2,11.9,11261.3,HIGH
LN97154131,106329.7,265989,47209.51,9.5,212668,HIGH
LN56513385,1351550.46,1083841,46287.62,13.1,2.70313e+06,HIGH
LN39329321,706808.29,732106,55216.51,14.1,1.41364e+06,HIGH
LN64948830,32725.6,54098,15792.68,9.4,65458.1,HIGH
LN71615306,204345.72,289532,86577.79,10.8,408699,HIGH
LN55129843,2539.94,3547,106.44,10.2,5116.42,HIGH
LN49006844,463737.6,245472,61159.53,10.7,927483,HIGH
LN91785412,87667.22,160872,3382.06,8.6,175386,HIGH
LN80650443,93361.59,159069,10186.06,12.9,186744,HIGH
LN58066351,140440.34,85121,11265.68,9.4,280892,HIGH
LN66775043,247011.16,176400,19896.99,14.5,494038,HIGH
LN27383404,21238.64,20739,9.04,14.7,44777.5,HIGH
LN97241333,185637.32,231094,40075.43,8.8,371284,HIGH
LN59454392,239924.62,417028,82425.54,11.1,479859,HIGH
LN49078714,60018.53,155882,22010.11,9.2,120048,HIGH
LN13793939,94335.72,145861,39731.47,13.9,188681,HIGH
LN53239659,111807.4,245970,43483.52,9.1,223624,HIGH
LN40120364,227408.1,282272,59511.13,12.1,454827,HIGH
LN41108087,213328.64,488503,42453.26,8.8,426672,HIGH
LN48610076,13444.74,18633,1430.52,13.2,26907.6,HIGH
LN40469817,3549.79,5309,586.37,13.7,7113.9,HIGH
LN49495892,138975.11,191608,38350.58,13.4,277962,HIGH
LN43287273,1138206.7,579700,39747.79,11.1,2.27643e+06,HIGH
LN23099964,6584.05,6046,599.92,11.3,13183.7,HIGH
LN33080541,24648.09,32843,3991.08,13.7,49311.1,HIGH
LN68646628,847617.94,1631671,424994.13,10.2,1.69524e+06,HIGH
LN40923991,579694.95,1490413,424936.66,9.3,1.1594e+06,HIGH
LN16792200,321658.56,398467,35740.07,14.6,643334,HIGH
LN90384333,1215466.67,448812,22391.24,15.0,2.43096e+06,HIGH
LN27552374,11686.58,23500,4678.26,11.2,23382.6,HIGH
LN68067399,7742.98,14528,2435.97,10.2,15495.1,HIGH
LN60034957,1041060.75,1630257,86162.35,12.1,2.08214e+06,HIGH
LN64226919,46950.85,89482,18034.53,11.8,93910.9,HIGH
LN46343317,252501.11,627769,31700.23,8.2,505026,HIGH
LN22775946,96371.88,151867,13058.47,13.7,192760,HIGH
LN33750858,113770.22,162834,35741.57,13.0,227551,HIGH
LN91967306,194422.15,257926,63302.29,8.3,388852,HIGH
LN10797421,12409.98,24971,5561.87,11.2,24828.1,HIGH
LN35193282,1588680.38,1846863,110000.59,12.8,3.17738e+06,HIGH
LN94851512,5028954.48,1970036,288587.79,14.2,1.00579e+07,HIGH
LN69757247,163913.43,269982,37466.59,11.6,327839,HIGH
LN47819707,11379.62,20524,4547.69,12.2,22768.6,HIGH
LN98712851,31012.12,24508,1167.22,13.2,62051.6,HIGH
LN21643755,6087.63,11595,754.59,8.1,12193.4,HIGH
LN10685258,649120.24,1079122,163997.06,9.4,1.29825e+06,HIGH
LN96784562,52450.3,91895,16226.26,11.0,104911,HIGH
LN40050224,2502.23,5655,167.41,8.3,5041.93,HIGH
LN81315099,10535.33,20621,2955.84,9.9,21081.9,HIGH
LN63433197,9003.68,7123,1357.57,13.0,18017.7,HIGH
LN71520766,1032561.15,455773,31662.28,12.7,2.06514e+06,HIGH
LN65978632,955892.99,1664880,211349.12,12.7,1.9118e+06,HIGH
LN98354881,194906.5,484464,92245.93,8.2,389821,HIGH
LN78475665,2035.19,3386,300.65,10.6,4086.56,HIGH
LN22871686,132462.04,260744,27982.9,10.0,264938,HIGH
LN39812340,312629.49,484138,17171.26,10.0,625291,HIGH
LN60684820,442732.97,277894,2374.68,9.1,885586,HIGH
LN92570455,26632.14,14280,859.6,10.5,53285.9,HIGH
LN18580194,12199.22,20438,371.21,11.3,24458.7,HIGH
LN22205564,646683.54,1662707,416060.35,9.3,1.29337e+06,HIGH
LN80531485,3923.79,8660,218.6,8.7,7889.97,HIGH
LN36013115,360573.63,389879,70629.2,13.6,721158,HIGH
LN78512740,10340.56,16334,2345.22,13.5,20693.7,HIGH
LN88622740,23887.29,32737,3691.79,8.0,47786.9,HIGH
LN39042488,243625.56,242285,51476.9,10.8,487260,HIGH
LN56113223,6930.28,12489,2045.77,12.1,13872.2,HIGH
LN67206120,288595.16,717560,39744.97,8.2,577212,HIGH
LN20504826,229444.76,239558,29841.08,14.0,458903,HIGH
LN53462686,440879.85,204849,18081.08,12.1,881775,HIGH
LN61561155,1253183.31,469484,107906.15,14.8,2.50638e+06,HIGH
LN75031920,133380.02,74957,2064.95,10.1,266801,HIGH
LN83710446,1071921.94,1542493,8234.09,14.7,2.14404e+06,HIGH
LN30266888,104005.66,207112,41126.31,9.9,208020,HIGH
LN69273496,614467.58,1389419,298898.54,8.9,1.22894e+06,HIGH
LN64704866,344484.35,498928,47702.52,10.6,688984,HIGH
LN72583792,300292.51,493074,46543.43,9.5,600599,HIGH
LN77335402,45040.36,21219,964.7,11.9,90107.9,HIGH
LN21561892,63958.66,107402,9561.03,11.4,127933,HIGH
LN20122224,9404.62,16301,2160.71,8.9,18820,HIGH
LN75321778,251438.94,751983,82341.74,8.2,502889,HIGH
LN39595897,170601.04,220735,58795.41,14.1,341213,HIGH
LN15054974,2858.82,3656,481.59,11.1,5729.14,HIGH
LN60363885,398250.41,385877,85057.61,14.9,796512,HIGH
LN69744681,458646.01,697125,188703.59,14.1,917303,HIGH
LN69962414,6301.05,13685,963.57,10.4,12621.4,HIGH
LN45070341,2799.26,3498,547.37,8.2,5608.49,HIGH
LN78897494,715992.36,411420,3495.33,9.9,1.43211e+06,HIGH
LN57111687,115579.53,204141,23325.74,8.9,231171,HIGH
LN39318245,3553.83,4190,314.04,8.8,7123.74,HIGH
LN95176490,1940829.36,1801344,104691.83,11.5,3.88168e+06,HIGH
LN35205043,195489.38,166627,45474.42,12.4,390988,HIGH
LN76726188,297682.73,490582,85368.48,11.6,595376,HIGH
LN29854985,29704.21,41845,1806.79,10.8,59436.6,HIGH
LN21483569,10546.89,18223,5232.26,12.6,21101.8,HIGH
LN40256328,64212.18,103390,14588.08,11.8,128437,HIGH
LN41759697,1172095.47,1782009,191369.47,14.1,2.34421e+06,HIGH
LN34263586,155327.95,275855,70510.64,10.9,310663,HIGH
LN27235611,23667.51,13490,1161.72,9.9,47350.6,HIGH
LN10016151,242085.55,208271,29316.47,12.3,484183,HIGH
LN33648629,15470.19,24228,6337.75,9.8,30948.7,HIGH
LN37524527,277726.62,201515,38285.44,14.3,555464,HIGH
LN15903203,207260.76,227999,48391.69,13.4,414531,HIGH
LN58107185,1087483.09,1724216,92242.67,9.8,2.17499e+06,HIGH
LN92928588,242862.72,548877,2133.76,8.9,485986,HIGH
LN31549265,506130.7,483645,18435.24,11.2,1.01229e+06,HIGH
LN83641023,1862872.49,1321082,147291.63,8.1,3.72576e+06,HIGH
LN81535190,3053.02,4156,353.25,14.6,6125.07,HIGH
LN12493558,225085.25,263912,12342.37,12.7,450198,HIGH
LN15404820,1547209.35,938964,211536.53,9.4,3.09443e+06,HIGH
LN51063757,941679.48,1264368,16384.72,13.7,1.88344e+06,HIGH
LN72612472,807062.63,1898768,514499.95,10.0,1.61413e+06,HIGH
LN75521121,40304.64,108796,15844.74,8.9,80619.3,HIGH
LN89848929,88445.82,117195,12228.83,8.3,176904,HIGH
LN11116189,388380.8,439898,26710.03,9.6,776781,HIGH
LN26799900,992744.41,1784621,167200.21,10.8,1.9855e+06,HIGH
LN61171651,168599.28,137431,4339.24,12.9,337236,HIGH
LN63562170,57462.51,159677,31046.57,8.7,114933,HIGH
LN21298437,87262.84,58008,5680.96,8.6,174539,HIGH
LN65394865,6982.58,6686,768.85,14.7,13980,HIGH
LN68102990,596261.24,772095,58586.05,14.1,1.19254e+06,HIGH
LN90722881,4141.21,5301,271.51,13.7,8308.37,HIGH
LN20524912,291534.41,341825,25830.77,9.3,583086,HIGH
LN63355272,7066.67,9648,1086.88,10.9,14146.3,HIGH
LN53467073,905539.23,474741,67651.32,10.8,1.81109e+06,HIGH
LN98954658,42076.02,89587,4361.42,10.8,84177.9,HIGH
LN81645199,18747.94,24216,7025.84,11.6,37503.2,HIGH
LN30297693,10628.26,24252,4523.48,10.1,21266.4,HIGH
LN16621079,18556.19,22560,5821.36,14.7,37123.2,HIGH
LN67990106,50341.52,75955,12529.74,10.2,100693,HIGH
LN47829546,11893.94,11883,581.38,10.6,23811.7,HIGH
LN69316407,195024.45,267678,49139.98,11.1,390059,HIGH
LN11040664,325147.45,245706,47414.89,13.8,650306,HIGH
LN25849764,408992.28,488793,115047.91,12.5,817994,HIGH
LN89242731,80152.0,169606,8263.65,9.4,160329,HIGH
LN58641318,9565.55,8140,998.54,12.2,19144.3,HIGH
LN74620789,4967.26,9142,758.37,11.8,9951.95,HIGH
LN17264800,4466.88,4292,648.23,10.7,8943.97,HIGH
LN95896824,1166157.78,478422,44202.86,13.6,2.33233e+06,HIGH
LN21443904,4059.91,7159,1091.83,12.1,8130.61,HIGH
LN70572393,2781452.55,1941689,23785.33,14.8,5.56299e+06,HIGH
LN90272498,525354.57,448068,40984.83,12.4,1.05073e+06,HIGH
LN31011719,166858.46,372070,72610.28,9.0,333726,HIGH
LN77687197,12225.35,22423,6290.1,8.5,24457.8,HIGH
LN81323245,459518.71,986692,182653.25,9.3,919046,HIGH
LN31062740,271461.87,249379,2137.48,11.6,543044,HIGH
LN66487127,4905404.82,1811548,469945.11,15.0,9.81082e+06,HIGH
LN36687390,336483.48,169683,8375.15,11.2,672992,HIGH
LN75236444,587529.88,858365,72451.09,12.8,1.17508e+06,HIGH
LN57752369,1750615.3,1877162,515295.23,13.7,3.50124e+06,HIGH
LN97680097,302297.28,185432,14417.88,9.3,604612,HIGH
LN77736188,95931.4,210974,24547.06,9.1,191875,HIGH
LN33568903,4840.89,3135,284.82,8.5,9695.26,HIGH
LN10193476,187029.28,273046,21918.93,12.8,374077,HIGH
LN23357853,235269.9,438038,23319.35,8.5,470561,HIGH
LN11847067,17842.04,31622,4941.43,8.8,35694.8,HIGH
LN99517250,19774.61,54585,13718.82,8.7,39556.3,HIGH
LN74863940,1539207.82,1686118,134885.8,9.9,3.07843e+06,HIGH
LN29994149,1875.2,3365,733.44,11.4,3760.29,HIGH
LN25810962,127670.04,186826,918.36,14.5,255551,HIGH
LN25404019,844872.7,1633870,427673.35,11.7,1.68975e+06,HIGH
LN42895981,305613.11,478362,6643.47,12.1,611304,HIGH
LN97075534,56440.1,116378,19165.1,9.6,112891,HIGH
LN57392634,16517.28,22133,3516.09,13.6,33047.1,HIGH
LN58144533,2378.95,6091,1280.38,8.7,4765.11,HIGH
LN77614366,17194.9,24153,5568.41,13.1,34398.9,HIGH
LN57769675,22086.74,34632,8478.36,12.0,44182.1,HIGH
LN28550954,502626.88,260907,77941.01,10.9,1.00526e+06,HIGH
LN28989229,32630.96,90444,2748.76,8.7,65297.3,HIGH
LN94760783,211420.86,442510,17783.67,9.5,422870,HIGH
LN73770952,985929.07,1938903,405470.3,8.1,1.97187e+06,HIGH
LN22919536,27545.48,54547,2745.89,8.0,55113.9,HIGH
LN56693684,136752.65,339767,6903.66,8.2,273557,HIGH
LN37716414,352929.76,347511,28765.42,10.9,705876,HIGH
LN33364842,136541.87,135710,4258.22,10.8,273119,HIGH
LN59315375,125925.21,345752,64911.9,8.8,251860,HIGH
LN79563082,1063604.3,726118,96718.16,8.4,2.12722e+06,HIGH
LN62232691,120457.15,272010,64656.37,8.9,240923,HIGH
LN56746863,569720.75,224817,40779.78,14.1,1.13945e+06,HIGH
LN32500418,1592438.92,1744440,287924.08,9.9,3.18489e+06,HIGH
LN58056637,214788.74,209279,51335.38,11.0,429586,HIGH
LN58720707,752125.95,1401163,232362.93,8.5,1.50426e+06,HIGH
LN19012703,424654.29,563652,67627.97,8.3,849320,HIGH
LN34494258,3239988.74,1430321,209852.43,12.7,6.47999e+06,HIGH
LN35747093,303023.42,482769,71391.51,13.6,606060,HIGH
LN84166632,19713.26,25994,6046.82,11.4,39436,HIGH
LN82273250,139693.49,178248,33940.23,8.6,279396,HIGH
LN75464546,53610.21,105309,26606.82,10.0,107229,HIGH
LN66433028,260873.46,124450,27643.38,11.8,521756,HIGH
LN58090732,35491.34,91968,7299.87,9.2,70999.2,HIGH
LN18463650,24010.58,14455,1649.39,9.4,48033.5,HIGH
LN67069600,338914.85,637229,152882.25,10.4,677837,HIGH
LN80843834,257278.87,467436,97110.91,10.7,514566,HIGH
LN68661866,83592.29,122189,15777.32,10.5,167197,HIGH
LN40475315,695781.69,1141568,166057.92,13.3,1.39158e+06,HIGH
LN18096336,54036.85,83488,19970.47,12.2,108082,HIGH
LN39521752,157708.38,219509,51078.1,13.3,315427,HIGH
LN30158962,17389.02,24646,1263.8,10.7,34802.9,HIGH
LN40098154,90357.19,146384,35224.9,9.6,180723,HIGH
LN58182937,173031.28,124507,5713.51,14.4,346091,HIGH
LN84142505,24102.92,24566,2631.88,14.2,48220.4,HIGH
LN87099650,6515.29,9274,1541.42,14.5,13043.3,HIGH
LN35613554,10556.22,20670,2311.75,9.9,21125.9,HIGH
LN36143590,30746.81,38072,1506.3,8.8,61521.7,HIGH
LN45712937,2733.05,5125,403.97,9.8,5483.59,HIGH
LN33485275,173224.54,232803,14086.29,8.2,346469,HIGH
LN85154872,45004.67,63912,14161.99,14.8,90019.9,HIGH
LN63350613,1997931.73,743124,32453.01,14.9,3.99589e+06,HIGH
LN45580064,1539.79,2793,770.02,9.6,3086.43,HIGH
LN73209864,6905.92,10605,1121.71,13.7,13826.3,HIGH
LN44736437,592352.66,875837,135038.12,14.4,1.18472e+06,HIGH
LN31491555,72346.54,52807,3041.25,14.2,144716,HIGH
LN24020073,23687.75,38331,3544.88,11.7,47390.7,HIGH
LN95024149,1108417.06,1573770,77171.54,13.1,2.21686e+06,HIGH
LN78379811,13151.33,16767,3179.41,8.5,26311.5,HIGH
LN84235566,4359608.02,1621633,329598.92,14.9,8.71923e+06,HIGH
LN68277304,860179.64,1206703,41551.92,10.9,1.72039e+06,HIGH
LN81078896,18800.43,23073,1568.04,14.6,37622,HIGH
LN19245149,91573.67,206685,1367.82,8.9,183302,HIGH
LN38654055,175340.86,374646,6655.29,10.8,350742,HIGH
LN55440692,293130.5,425438,90079.65,14.6,586272,HIGH
LN57971431,63202.56,118545,11350.52,10.4,126420,HIGH
LN99448791,205326.19,223880,334.05,13.5,411329,HIGH
LN69305565,3049.65,6550,124.52,10.2,6155.7,HIGH
LN73484791,479734.25,198331,7987.11,13.5,959500,HIGH
LN32605856,60441.72,97810,10267.44,9.6,120896,HIGH
LN84660316,73445.77,146136,39575.48,9.9,146899,HIGH
LN13980169,129166.32,222522,66413.81,9.1,258340,HIGH
LN81902036,13363.55,9269,1313.02,14.7,26740.4,HIGH
LN15383624,1573724.74,666623,140026.44,13.2,3.14746e+06,HIGH
LN73897792,3123.81,3581,92.16,14.8,6292.26,HIGH
LN21509499,6731.38,19552,4765.76,8.2,13470.2,HIGH
LN65917742,15795.0,19681,5810.74,8.7,31597.7,HIGH
LN85836927,153937.15,282742,4320.34,8.6,307944,HIGH
LN63023309,199525.16,198041,39574.79,14.6,399062,HIGH
LN48548006,87903.3,90106,19296.88,14.2,175818,HIGH
LN80614745,1158632.74,1599378,197491.05,13.4,2.31728e+06,HIGH
LN57528169,9521.44,16426,3931.27,12.6,19052.5,HIGH
LN12361495,67200.95,101894,28808.12,14.1,134411,HIGH
LN21819390,125791.04,212301,32737.67,13.0,251595,HIGH
LN29433637,13005.86,21118,612.37,11.6,26050.3,HIGH
LN16039299,24571.06,22629,5107.39,11.5,49152.2,HIGH
LN52149154,1065915.64,1749029,192564.61,13.3,2.13185e+06,HIGH
LN43703723,209628.41,389527,21029.27,10.5,419280,HIGH
LN49650197,183818.99,276643,64172.13,14.2,367647,HIGH
LN18035709,381502.92,631956,105024.77,13.2,763017,HIGH
LN81392434,671417.12,269050,52049.47,13.9,1.34285e+06,HIGH
LN21878775,55328.73,102533,4276.82,10.5,110685,HIGH
LN19236782,385287.39,223718,66399.65,9.8,770582,HIGH
LN13413593,591316.94,272383,54174.43,12.2,1.18264e+06,HIGH
LN80304984,94969.31,151492,5885.97,11.9,189970,HIGH
LN49916644,200932.83,138792,12084.45,8.3,401880,HIGH
LN33431597,11805.83,11357,2510.27,14.8,23621.9,HIGH
LN46242672,3162.82,3000,684.61,14.4,6335.58,HIGH
LN62307162,357264.9,409305,98928.27,9.5,714537,HIGH
LN31223502,28821.07,34883,196.29,14.8,57827.1,HIGH
LN48570512,78560.92,241552,60332.32,8.0,157128,HIGH
LN43370838,1624284.72,1999191,564905.86,8.9,3.24858e+06,HIGH
LN26523553,13125.84,13511,2487.81,14.0,26262.4,HIGH
LN89237947,5962.58,15237,161.75,9.1,12022.8,HIGH
LN71930793,979310.56,1622701,29295.86,13.2,1.95868e+06,HIGH
LN11355656,675702.17,279376,3620.89,13.5,1.35149e+06,HIGH
LN96982240,2719.19,6669,1742.96,9.1,5446.38,HIGH
LN43141537,138496.54,236128,40607.23,12.9,277004,HIGH
LN28596989,72701.62,202166,30472.44,8.7,145413,HIGH
LN42066174,1078567.93,425677,95976.46,14.1,2.15715e+06,HIGH
LN95256269,22071.39,14755,3661.86,8.5,44150.3,HIGH
